time,label,F0,F1,F2,F3,set,word
24.561623582766444,LOT_dot,81.19681858204189,578.433410139077,863.133504844166,2340.9939268950025,LOT,dot
25.519623582766442,NEAR_fear:1,89.98712366137912,308.6053799879739,2034.7290555853144,3031.5307441383034,NEAR,fear
25.69162358276644,NEAR_fear:2,97.67502432398993,449.356553797607,1295.9874155808768,1657.9840484794718,NEAR,fear
26.68162358276644,STRUT_cup,114.10715369862372,601.8159037006019,998.0197651605631,2456.325047074439,STRUT,cup
27.769623582766442,TRAP_tap,91.86621754336139,815.7078624401698,1364.1588138235984,2064.7071238690596,TRAP,tap
28.80962358276644,FACE_bait:1,95.36376461319156,376.66557892669965,2002.7452390671926,2060.303808965144,FACE,bait
28.93762358276644,FACE_bait:2,100.17553992805671,291.93589123922595,1677.7519616345053,2142.4561897428925,FACE,bait
30.00162358276644,START_far,87.09858253770416,600.835201145849,934.5413112126004,1888.8197129831797,START,far
30.973623582766443,TRAP_cat,81.55719107065784,802.6125949395712,1490.8723473981272,2186.153793778361,TRAP,cat
31.890956916099775,2LETTER_letter,NaN,570.0994067616983,1569.4269066270026,2641.5286848005935,LETTER,letter
34.73362358276644,FOOT_put,155.24900775508976,455.250659772598,1316.945789615271,2259.051166039449,FOOT,put
35.725623582766445,NORTH_war,105.56011590962945,421.2239137664305,673.7795657500405,2338.1516216040604,NORTH,war
36.63362358276645,LOT_got,97.87523778559304,628.4530955122423,856.3459783537282,2242.8336988032684,LOT,got
37.54162358276644,NURSE_hurt,89.25373714757687,426.72766506138504,1100.747106526388,1244.746713469552,NURSE,hurt
38.48362358276644,NEAR_here:1,105.7493804945014,293.7147337256775,1941.3049601082519,3018.7770991910647,NEAR,here
38.64762358276644,NEAR_here:2,113.92692537121147,369.14956172023255,1488.8985265473364,2072.2971834206114,NEAR,here
39.40562358276644,NORTH_north,99.45983740950625,462.53886525439987,634.2154093032135,2147.99084599225,NORTH,north
40.29562358276644,CHOICE_choice:1,97.97370974733369,412.1339451983581,718.324904490373,2452.655162735583,CHOICE,choice
40.451623582766445,CHOICE_choice:2,NaN,386.6760716001237,1702.3813128475203,3442.5872983693744,CHOICE,choice
41.29562358276644,FACE_face:1,87.3273908656934,403.4290392190123,1969.4383877910725,2942.086695944063,FACE,face
41.43562358276644,FACE_face:2,115.72530460095938,389.80623293141537,2100.8886834123273,3186.306958016923,FACE,face
42.37362358276644,SQUARE_care:1,NaN,478.4544949817761,1951.6171624787762,2838.0789265129806,SQUARE,care
42.55762358276644,SQUARE_care:2,NaN,487.22933547861317,1207.4471648117271,1581.8425506197193,SQUARE,care
43.41362358276644,STRUT_trunk,97.30486200281814,598.031739237799,949.0240620846075,2587.230009660592,STRUT,trunk
44.29962358276644,MOUTH_out:1,85.73985259844873,747.8487493453936,1166.679955243772,2221.6972484760263,MOUTH,out
44.44762358276644,MOUTH_out:2,NaN,521.1631759186337,999.9725289518085,2392.6209050731413,MOUTH,out
45.51095691609977,2coMMA_quota,112.5350023047374,504.79824553015675,1051.8047248511532,2220.352362318369,coMMA,quota
46.25362358276644,SQUARE_air:1,91.68386249328385,469.8536769949489,1604.5123225014434,1950.4398649991213,SQUARE,air
46.43762358276644,SQUARE_air:2,101.76207340968307,490.22431852429327,1232.027976752229,1889.1830806232927,SQUARE,air
47.32162358276644,NORTH_born,91.20523469946602,547.7892824551993,866.8246227663776,2665.269765860647,NORTH,born
48.28162358276644,START_heart,108.51586378070027,411.4698997589433,1041.9338229505677,1238.2317824481854,START,heart
49.27362358276644,PALM_spa,79.60105417416399,613.7928503786762,866.5721613668504,3047.4835066053492,PALM,spa
50.28562358276645,NORTH_storm,100.09388543756069,527.5008405096154,1010.0285456634547,2827.1204603145065,NORTH,storm
51.17362358276644,TRAP_trap,83.68504342396591,739.945832649493,1269.7912145459725,1908.4292291738436,TRAP,trap
52.13362358276645,FOOT_foot,120.40311309513338,465.5802296087237,1287.9229767303916,2444.6666661186405,FOOT,foot
53.11762358276644,STRUT_strut,81.12584947304377,641.2613834937627,1156.9497221269037,3119.8674689138247,STRUT,strut
54.32162358276644,2LETTER_butter,150.17701974922684,429.1228782110361,1388.986961302693,2445.5441207372487,LETTER,butter
55.14962358276644,FLEECE_beat,104.71571494558863,270.89760594120054,2110.4994446647142,3122.4947048168374,FLEECE,beat
56.28562358276645,FLEECE_speak,107.67971660104097,256.0089072001613,2032.3566773520643,3059.772564457814,FLEECE,speak
57.20362358276644,PRICE_hide:1,92.4432235342598,688.4027091285443,1008.4307260314283,2135.429293063305,PRICE,hide
57.44762358276644,PRICE_hide:2,108.80662416321128,491.10365352795145,1417.7200465215271,2379.862060891279,PRICE,hide
58.20362358276644,PRICE_buy:1,81.73590770291132,651.1290709697475,976.6235142216657,2633.788381523362,PRICE,buy
58.43162358276644,PRICE_buy:2,103.12306584841163,640.7612981414835,1598.1032331140825,2780.575179362593,PRICE,buy
59.26962358276644,SQUARE_fair:1,94.99989472912469,473.8072606913091,1893.3384515359617,2205.0316303488407,SQUARE,fair
59.46962358276644,SQUARE_fair:2,115.95357687470613,474.0985084234412,1187.8985938181986,1488.2506548886508,SQUARE,fair
60.33762358276644,THOUGHT_taught,88.16840502786472,630.1111471116888,876.0441690563162,2908.7881697773805,THOUGHT,taught
61.32162358276644,THOUGHT_jaw,92.6060600016602,590.6289180442485,898.7867132173852,2268.0071558296345,THOUGHT,jaw
62.177623582766444,NURSE_nurse,87.4058691456587,503.74068192511726,1305.5270031134828,1566.3888833501073,NURSE,nurse
63.189623582766444,THOUGHT_caught,91.84640261119276,657.0282374292843,982.526524636351,2281.3240690186235,THOUGHT,caught
67.37762358276643,LOT_lot,86.06197123196485,608.6158012569156,812.8873805412816,2891.0347157232172,LOT,lot
68.45762358276644,DRESS_step,90.69084008310466,675.490787568727,1361.4243251263297,2308.1488575349367,DRESS,step
69.26962358276644,NEAR_near:1,87.45974064257487,315.2210348486543,1318.4345628379438,2093.179904483678,NEAR,near
69.50162358276644,NEAR_near:2,99.02958599326261,456.7392504301811,1317.4940671140857,1504.6144584935976,NEAR,near
70.42162358276644,GOOSE_tooth,106.1414953700179,279.3393640035667,1190.5282902517383,2097.828147561476,GOOSE,tooth
71.43362358276644,LOT_stop,80.19352420597829,620.6868289373641,901.7841435961284,3192.7480688474093,LOT,stop
72.41762358276644,PALM_psalm,80.29664164065666,610.3388055961257,710.9307330848321,2616.989220302441,PALM,psalm
73.50695691609977,2LETTER_paper,106.82233407024269,419.15357302718036,1321.5263428816447,1604.0007501185246,LETTER,paper
74.27762358276644,KIT_sit,106.6815799387233,457.1156701732711,1633.919057901153,2706.7785566919483,KIT,sit
75.25762358276644,FLEECE_feel,83.99168541531603,490.5390064228837,960.4135425842405,2294.3696697420955,FLEECE,feel
76.17762358276644,GOOSE_goose,103.35127761778247,271.43503932939564,1207.536165938703,2372.269945966229,GOOSE,goose
77.21362358276644,NURSE_work,90.95126030201223,512.1871442122584,967.7017767626173,1388.0615091148718,NURSE,work
78.17762358276644,FOOT_book,96.68437784656723,466.12571184548807,917.0549637790875,2653.328496634712,FOOT,book
79.14562358276643,CHOICE_boy:1,84.32475004138108,427.9109593153789,638.9190516849125,2469.8940382073647,CHOICE,boy
79.32162358276645,CHOICE_boy:2,99.35645944261165,483.08882332773123,1750.749273381137,2428.881893422426,CHOICE,boy
80.19562358276644,GOAT_boat:1,86.03064610090128,477.29055821355064,1023.8728070262196,2491.0904011186103,GOAT,boat
80.32762358276644,GOAT_boat:2,106.9684305761808,410.81112288143584,975.8441842249102,2664.190909490829,GOAT,boat
81.31762358276644,CLOTH_boss,NaN,621.1120711462091,852.093286626541,3131.870036634716,CLOTH,boss
82.74162358276644,2coMMA_sofa,127.01967966641382,540.979242175908,958.5139875343966,2466.9646885786146,coMMA,sofa
83.54962358276643,FORCE_force,86.8026012676685,422.5129277659013,919.8393083253419,1683.5076869368634,FORCE,force
84.46762358276644,GOAT_know:1,93.7600598936854,479.6218314866958,1607.0373410024015,2580.7241404467172,GOAT,know
84.72762358276644,GOAT_know:2,127.94286505534548,405.60467744864764,774.4740010417543,2558.3023561868777,GOAT,know
85.6842902494331,2HAPPY_city,84.31547889275897,336.4673990969192,1803.897538243048,2418.526271331707,HAPPY,city
86.42562358276643,NEAR_beer:1,NaN,315.6094395367184,1242.1339108996558,2391.299857082783,NEAR,beer
86.71362358276644,NEAR_beer:2,123.29231065983879,441.44298919100913,1333.478053770813,1500.1805514495459,NEAR,beer
87.56762358276644,MOUTH_cow:1,89.12726640805543,777.020005880441,1377.7470430243736,2089.071753573192,MOUTH,cow
87.72362358276644,MOUTH_cow:2,81.9939047387046,632.8364156120563,924.0355452724616,2033.0323865802623,MOUTH,cow
88.68962358276644,PALM_palm,114.36903506373771,534.4070653404106,663.7683829654012,2217.25411061043,PALM,palm
89.68162358276643,CLOTH_cloth,83.68082382810746,582.5003043239832,775.3083928550819,2627.296156069981,CLOTH,cloth
90.70562358276644,FLEECE_bleed,95.4880085332775,252.12672482746734,1987.8777968750744,2981.4080816096493,FLEECE,bleed
91.64562358276643,CLOTH_cross,75.81945379764804,589.713148316744,943.7034992458016,2611.929265649446,CLOTH,cross
92.90562358276644,2HAPPY_happy,135.31538111746147,271.1271947528414,1607.356426559581,2127.4863566600493,HAPPY,happy
93.70162358276644,GOOSE_food,87.40427083221589,296.2688869975442,1082.4906048763028,2224.2318893845963,GOOSE,food
94.66562358276644,DRESS_bed,76.40183633071493,561.640833059883,1743.4059340787674,2306.9985717032914,DRESS,bed
95.68162358276645,FLEECE_fleece,81.72296199449427,374.8582339722989,2132.0232069975173,3029.2021615017584,FLEECE,fleece
98.15762358276645,GOAT_goat:1,104.77834523476506,188.50493953934654,1204.7274249711213,2262.5987895819317,GOAT,goat
98.37362358276644,GOAT_goat:2,NaN,372.44779922383,852.3672722167198,2350.4516686797883,GOAT,goat
99.37362358276644,THOUGHT_thought,87.23392466352642,659.7544039254228,942.3343904407702,2718.0249650003216,THOUGHT,thought
100.29762358276645,BATH_bath,85.72677733552746,703.6061643554402,1424.1162377512335,2132.472588062866,BATH,bath
101.35362358276643,SQUARE_square:1,84.32589812466966,454.4547769112157,1311.5259595451687,1943.0686979509912,SQUARE,square
101.52962358276645,SQUARE_square:2,84.78801493522245,500.7070136043803,1248.5571533128036,1546.9920973635867,SQUARE,square
102.38962358276643,BATH_path,92.24369064179939,782.9730799053615,1306.7298472453283,2026.5464999942096,BATH,path
103.30562358276644,CURE_pure:1,84.20734221538486,475.55059667800964,1344.7564176998876,1614.0807835204225,CURE,pure
103.46562358276644,CURE_pure:2,97.25513117930745,477.4896189552933,1211.409945801484,1413.5536863422235,CURE,pure
104.32162358276645,FOOT_good,103.03903744860555,403.87899215647235,1472.049246769936,2280.237973004915,FOOT,good
105.27362358276645,KIT_bit,85.57162572621944,433.7505516638092,1810.6528316423987,2386.502060687217,KIT,bit
106.22162358276644,FORCE_porch,87.51757304403979,433.5444442340698,999.6986898518828,1298.7114000333177,FORCE,porch
106.94962358276643,PALM_calm,195.0347219668291,451.83215686750566,774.2495078768693,2297.0997819095996,PALM,calm
